set_id;ver_id;reference_yt_id;yt_id;sample_group;worker_ind0;worker_ind1;worker_ind2;worker_ind3;worker_ind4;origin;seed;nlabel_mturk;label_mturk;label_expert;nlabel_expert;category_expert;nlabel;label;expert_id;music_ratio
4478;7;W68CZUT6FaE;nMIHEWGnpkk;DisAgrMus;2;2;1;2;;expert;False;2;Version;Version;2;Video: Low Fidelity;2;Version;0;0.593262607431749
4504;18;HreJxxfzrMw;13oXf68zRcM;DisAgrMus;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;1;0.999629571483311
4504;18;HreJxxfzrMw;3_TvpBwSZDM;DisAgrTxt;1;1;2;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.941741325381705
4504;18;HreJxxfzrMw;OYYviOqGoJs;MutUnc;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.935980080381367
4504;18;HreJxxfzrMw;Q3Bp1QVVieM;MutUnc;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.997944018619446
4504;18;HreJxxfzrMw;_ywtW9MXRPA;MutUnc;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Video: Multiple Songs;1;Non-Version;0;0.506516524533353
4504;18;HreJxxfzrMw;ak0RnS-T5GQ;DisAgrTxt;0;0;1;2;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.974091722830666
4504;18;HreJxxfzrMw;e2FkJ2cE4i4;DisAgrTxt;0;0;2;2;;expert;False;1;Non-Version;Non-Version;1;Video: Similar Metadata;1;Non-Version;0;0.978474214894695
4504;18;HreJxxfzrMw;snILjFUkk_A;DisAgrMus;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;0;0.972118167647155
4504;18;HreJxxfzrMw;wLm4PwYuF8I;DisAgrMus;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.747672413793103
4806;4;xMORbXArOc4;C9V7QNXaftI;DisAgrTxt;1;2;2;2;;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;0.811305129360145
4806;4;xMORbXArOc4;DhaYYi-Vtt4;DisAgrMus;1;3;3;1;;expert;False;2;Version;Version;2;Video: Multiple Songs;2;Version;0;0.956037737897622
4806;4;xMORbXArOc4;H_yju_BPzQg;DisAgrMus;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.975697910831466
4806;4;xMORbXArOc4;P_lXJfdzEPY;DisAgrTxt;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.993417315316186
4806;4;xMORbXArOc4;Q1vjzX0EoOI;MutUnc;1;0;1;0;;expert;False;0;No Music;Non-Version;1;Video: In-Background;1;Non-Version;0;0.57470222433614
4806;4;xMORbXArOc4;WmsxcAioNn8;MutUnc;1;0;1;0;;expert;False;1;Non-Version;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.800339113261237
4806;4;xMORbXArOc4;Ym0z62J-JZE;DisAgrTxt;1;1;2;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.985596518680967
4806;4;xMORbXArOc4;dmcNbsLCpBQ;DisAgrMus;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;0;0.971685791015625
4806;4;xMORbXArOc4;sEGPZBkziio;MutUnc;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.990569409003223
4844;0;roqqACI1ABY;7WDOGRKic1c;DisAgrMus;2;2;1;2;2;expert;False;2;Version;Match;3;Video: With Non-Music;3;Match;0;0.897459869445085
4844;0;roqqACI1ABY;Bp6z4LOu49s;MutUnc;1;1;1;1;2;expert;False;1;Non-Version;Non-Version;1;Video: With Non-Music;1;Non-Version;1;0.751803643751784
4844;0;roqqACI1ABY;EyN5Nsyyf2c;DisAgrTxt;0;0;0;1;0;expert;False;0;No Music;Non-Version;1;Video: In-Background;1;Non-Version;0;0.889944837415541
4844;0;roqqACI1ABY;M54QlTPgwzU;DisAgrMus;2;2;1;0;2;expert;False;2;Version;Match;3;Video: With Non-Music;3;Match;0;0.811572986764531
4844;0;roqqACI1ABY;Vjf-esIdxWc;MutUnc;2;2;1;1;2;expert;False;2;Version;Non-Version;1;Video: Similar Metadata;1;Non-Version;0;0.921484009910409
4844;0;roqqACI1ABY;WpXbLckHTaQ;DisAgrTxt;0;0;0;3;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
4844;0;roqqACI1ABY;lZaTGPjaoE4;DisAgrMus;1;1;1;1;2;expert;False;1;Non-Version;Version;2;Video: With Non-Music;2;Version;0;0.520619872508273
4844;0;roqqACI1ABY;rI1RVub4wZw;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
4844;0;roqqACI1ABY;xgP7eOoPAEU;MutUnc;2;2;1;2;2;expert;False;2;Version;Non-Version;1;Video: Similar Metadata;1;Non-Version;0;0.95504609758234
4931;11;E5sVhFnrlTw;1oAb4LqUvas;DisAgrMus;2;1;2;2;;expert;False;2;Version;Version;2;Placeholder: Non-Ambiguous;2;Version;0;0.987588808200503
4931;11;E5sVhFnrlTw;4NS9twZ2-n8;DisAgrTxt;2;2;2;2;;expert;False;2;Version;Version;2;Song: Vocal-Only;2;Version;0;0.187188366305444
4931;11;E5sVhFnrlTw;DmkCTTM-4J4;MutUnc;1;2;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.980335783372413
4931;11;E5sVhFnrlTw;NSjOplY8GCw;DisAgrTxt;0;1;0;1;;expert;False;1;Non-Version;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.186324142564273
4931;11;E5sVhFnrlTw;Wh8Bgp7bO3I;DisAgrMus;2;1;2;2;;expert;False;2;Version;Version;2;Video: Multiple Songs;2;Version;0;0.654388511646674
4931;11;E5sVhFnrlTw;YwnOSpg__84;MutUnc;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.979755617674619
4931;11;E5sVhFnrlTw;ZFWC4SiZBao;DisAgrMus;1;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.939463867532088
4931;11;E5sVhFnrlTw;mvqWiR8xYzc;DisAgrTxt;0;1;0;1;;expert;False;1;Non-Version;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.334084692233946
4931;11;E5sVhFnrlTw;p4zbS8pciTU;MutUnc;2;1;1;1;;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;1;0.988523326699805
4951;4;yHXx3eh5FRA;3ExWsVFJlFo;MutUnc;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.98556652035828
4951;4;yHXx3eh5FRA;6W5pq4bIzIw;DisAgrMus;1;1;1;3;;expert;False;1;Non-Version;Version;2;Song: Mashup/Remix;2;Version;0;0.977378336186227
4951;4;yHXx3eh5FRA;T8kOzzfnpP4;DisAgrTxt;2;1;2;2;;expert;False;2;Version;Non-Version;1;Video: Similar Metadata;1;Non-Version;0;0.983526320094384
4951;4;yHXx3eh5FRA;_eGcCdXNAtI;DisAgrTxt;2;1;2;3;;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.988073455810547
4951;4;yHXx3eh5FRA;msBJgkxKRlM;MutUnc;1;1;1;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.958910708746898
4951;4;yHXx3eh5FRA;oJdktl3kWK8;DisAgrMus;3;1;0;0;;expert;False;1;Non-Version;Version;2;Video: With Non-Music;2;Version;0;0.526909423515525
4951;4;yHXx3eh5FRA;pxAamoB0c0A;DisAgrTxt;2;1;2;2;;expert;False;2;Version;Version;2;Song: Mashup/Remix;2;Version;0;0.999447228287739
4951;4;yHXx3eh5FRA;ww6ykF2ktaI;MutUnc;1;1;2;1;;worker;False;1;Non-Version;;;;1;Non-Version;;0.953125176753394
4951;4;yHXx3eh5FRA;yDT4YNM7vSU;DisAgrMus;3;1;1;1;;expert;False;1;Non-Version;Version;2;Video: With Non-Music;2;Version;0;0.867686036321599
4998;5;VP87KQOxOFc;-3ySQsCWkzY;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.951050336923476
4998;5;VP87KQOxOFc;647Vrn5_oSY;DisAgrMus;1;2;2;3;2;expert;False;2;Version;Version;2;Placeholder: Non-Ambiguous;2;Version;0;0.776197012133664
4998;5;VP87KQOxOFc;A3rWtrxknkw;DisAgrMus;1;2;2;3;2;expert;False;2;Version;Version;2;Placeholder: Non-Ambiguous;2;Version;0;0.894753175211223
4998;5;VP87KQOxOFc;ARLNlTJyk3I;DisAgrTxt;1;2;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;
4998;5;VP87KQOxOFc;Ul0uJfhywW8;MutUnc;1;1;1;1;2;worker;False;1;Non-Version;;;;1;Non-Version;;0.990537315133711
4998;5;VP87KQOxOFc;_JFfvSQrNIg;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.970456464270758
4998;5;VP87KQOxOFc;gdLlKodowTk;DisAgrTxt;0;1;1;1;0;worker;False;1;Non-Version;;;;1;Non-Version;;1.00007848774354
4998;5;VP87KQOxOFc;jLy-4eyFs6Q;MutUnc;1;1;1;3;2;worker;False;1;Non-Version;;;;1;Non-Version;;0.660413870645345
4998;5;VP87KQOxOFc;mP5c4j6iwJ4;DisAgrTxt;1;2;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.949069451146974
5159;6;ycrhIpd4ZWU;1ax3fKHo9Wg;DisAgrTxt;1;1;1;2;2;worker;False;1;Non-Version;;;;1;Non-Version;;0.289881000146892
5159;6;ycrhIpd4ZWU;3xH7uJoEP4I;MutUnc;1;0;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.928544418375435
5159;6;ycrhIpd4ZWU;7aOoO5tfWAg;DisAgrMus;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.992521158854167
5159;6;ycrhIpd4ZWU;EFuBvEt84OI;DisAgrMus;0;1;0;2;2;expert;False;1;Non-Version;Version;2;Video: With Non-Music;2;Version;0;0.707725301872287
5159;6;ycrhIpd4ZWU;EoL6XWLL7q8;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.824614303010227
5159;6;ycrhIpd4ZWU;ZJL4UGSbeFg;DisAgrMus;1;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;1;0.976617115733653
5159;6;ycrhIpd4ZWU;aZ50q8On1fE;DisAgrTxt;0;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0.0384795113895716
5159;6;ycrhIpd4ZWU;vc-GlOqxddk;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.801336397951749
5159;6;ycrhIpd4ZWU;ycV3YEcK5kw;DisAgrTxt;1;1;2;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.994460085857703
5326;2;-4wkVoCFm8U;1Mt3d5_g03I;DisAgrTxt;1;1;1;2;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.99084224036576
5326;2;-4wkVoCFm8U;3qnZYaw3NoA;DisAgrTxt;1;0;0;0;0;expert;False;0;No Music;No Music;0;Placeholder: No Music;0;No Music;0;0
5326;2;-4wkVoCFm8U;5ula1NjaHUA;DisAgrMus;2;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.970954700052601
5326;2;-4wkVoCFm8U;KI85lysEti0;DisAgrTxt;0;1;2;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.88910673144304
5326;2;-4wkVoCFm8U;LR-T2qTLF6o;DisAgrMus;2;1;2;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.976143204538446
5326;2;-4wkVoCFm8U;UmiPKWhq_c4;MutUnc;0;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.95592976120283
5326;2;-4wkVoCFm8U;j6zzIybxtk8;DisAgrMus;3;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.994555751151902
5326;2;-4wkVoCFm8U;rH9aPGkvqYA;MutUnc;1;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.704194255420425
5326;2;-4wkVoCFm8U;uIBFkC_Pr_Q;MutUnc;2;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Similar;1;Non-Version;0;0.993595481513893
5395;10;QdUDFkuUrN8;-4ih07RbffE;MutUnc;2;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Song: Same Artist;1;Non-Version;1;0.577297730899006
5395;10;QdUDFkuUrN8;-lEgNyJQ2is;DisAgrTxt;3;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.969413074537938
5395;10;QdUDFkuUrN8;0JtduZyMKaY;DisAgrMus;2;2;1;2;2;expert;False;2;Version;Version;2;Song: Slowed/Spedup;2;Version;0;0.985545403488464
5395;10;QdUDFkuUrN8;XizJ6qB90Hs;DisAgrMus;2;1;0;1;0;expert;False;1;Non-Version;Non-Version;1;Video: With Non-Music;1;Non-Version;0;0.812280815480573
5395;10;QdUDFkuUrN8;_OFMkCeP6ok;MutUnc;3;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;
5395;10;QdUDFkuUrN8;b2gtJmH3-vI;DisAgrTxt;2;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.743293997520776
5395;10;QdUDFkuUrN8;qAldFijtg2Y;DisAgrTxt;2;1;1;1;1;worker;False;1;Non-Version;;;;1;Non-Version;;0.984868777729326
5395;10;QdUDFkuUrN8;uHXmnck5g0I;MutUnc;2;1;1;1;1;expert;False;1;Non-Version;Non-Version;1;Placeholder: Non-Ambiguous;1;Non-Version;1;0.932860094358465
5395;10;QdUDFkuUrN8;vMDL3U798CM;DisAgrMus;2;2;2;2;2;expert;False;2;Version;Version;2;Video: With Non-Music;2;Version;0;0.812311350315801
